CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary
12732.0,1,111,236.26000000000002,2011-06-13 11:33:00,179,1,236.26000000000002
12733.0,4,896,2424.87,2011-04-19 16:19:00,233,4,2424.87
12734.0,3,265,639.65,2010-12-22 12:47:00,352,3,639.65
12735.0,2,368,779.5699999999999,2011-01-28 13:37:00,314,2,779.5699999999999
12736.0,1,173,234.0,2011-01-11 07:57:00,332,1,234.0
12737.0,2,2,3710.5,2010-07-29 12:29:00,498,2,3710.5
12738.0,1,148,155.35,2010-12-02 18:27:00,371,1,155.35
12739.0,4,951,2726.73,2011-09-22 13:00:00,77,4,2726.73
12740.0,1,342,427.6,2011-10-07 10:44:00,63,1,427.6
12741.0,2,214,406.07,2010-06-28 14:36:00,528,2,406.07
12742.0,1,1359,1201.52,2010-03-24 12:43:00,625,1,1201.52
12743.0,2,315,540.13,2011-07-28 16:21:00,133,2,540.13
12744.0,11,6994,25317.06,2011-10-19 11:18:00,51,11,25317.06
12745.0,3,468,925.41,2010-08-10 10:14:00,486,3,925.41
12746.0,1,97,254.55,2010-06-17 10:41:00,540,1,254.55
12747.0,26,2640,8898.48,2011-12-07 14:34:00,1,26,8898.48
12748.0,336,37109,53539.64,2011-12-09 12:20:00,0,336,53539.64
12749.0,9,2360,6897.36,2011-12-06 09:56:00,3,9,6897.36
12750.0,1,137,275.88,2011-08-03 09:13:00,128,1,275.88
12751.0,1,189,268.27,2010-09-21 12:49:00,444,1,268.27
12752.0,1,2262,4366.78,2011-09-19 13:32:00,80,1,4366.78
12753.0,6,11421,21429.39,2011-11-17 10:52:00,22,6,21429.39
12754.0,3,6481,3010.74,2011-04-18 09:00:00,235,3,3010.74
12755.0,11,2293,5236.259999999999,2011-03-04 12:42:00,280,11,5236.259999999999
12756.0,1,144,112.07999999999998,2011-09-14 09:31:00,86,1,112.07999999999998
12757.0,13,2395,7834.650000000001,2011-11-24 12:30:00,15,13,7834.650000000001
12758.0,7,6155,9903.24,2011-08-15 10:22:00,116,7,9903.24
12759.0,8,3202,5020.74,2011-10-18 14:49:00,51,8,5020.74
12760.0,1,198,347.8,2010-09-10 08:50:00,455,1,347.8
12761.0,2,281,782.95,2010-09-08 12:17:00,457,2,782.95
12762.0,2,1227,1898.52,2011-12-02 10:23:00,7,2,1898.52
12763.0,2,316,494.08,2011-07-24 14:12:00,137,2,494.08
12764.0,1,386,1693.88,2011-01-27 10:19:00,316,1,1693.88
12765.0,6,1009,1404.58,2010-08-24 13:51:00,471,6,1404.58
12766.0,9,5022,8918.99,2011-12-06 08:46:00,3,9,8918.99
12767.0,1,598,949.82,2010-11-29 09:38:00,375,1,949.82
12768.0,1,102,168.69000000000003,2010-09-15 12:08:00,450,1,168.69000000000003
12769.0,1,356,1143.6,2011-04-15 10:25:00,238,1,1143.6
12770.0,2,1843,3246.45,2011-05-13 09:33:00,210,2,3246.45
12771.0,1,104,282.3,2010-08-11 11:51:00,485,1,282.3
12772.0,1,556,892.47,2011-10-11 09:19:00,59,1,892.47
12773.0,1,109,124.25,2010-05-24 17:30:00,563,1,124.25
12774.0,1,53,98.7,2010-06-22 10:38:00,535,1,98.7
12775.0,7,1083,1686.12,2011-11-22 16:33:00,16,7,1686.12
12776.0,1,46,55.5,2010-02-10 12:11:00,667,1,55.5
12777.0,1,458,519.45,2010-09-08 11:35:00,457,1,519.45
12778.0,9,1735,1775.68,2011-11-20 11:30:00,19,9,1775.68
12779.0,14,3501,6474.11,2011-11-02 11:43:00,37,14,6474.11
12780.0,1,285,337.4,2010-04-20 09:40:00,598,1,337.4
12781.0,2,671,826.74,2011-10-07 10:37:00,63,2,826.74
12782.0,11,2017,4618.24,2011-12-05 09:16:00,4,11,4618.24
12783.0,6,624,2225.91,2011-12-07 15:56:00,1,6,2225.91
12784.0,3,862,1763.15,2011-11-30 15:38:00,8,3,1763.15
12785.0,3,453,1100.4,2010-12-10 13:48:00,363,3,1100.4
12786.0,1,324,728.5,2010-04-09 12:12:00,609,1,728.5
12787.0,4,510,862.18,2011-11-30 08:44:00,9,4,862.18
12788.0,4,194,444.9,2010-09-02 14:21:00,462,4,444.9
12789.0,3,36,273.35,2011-10-05 13:34:00,64,3,273.35
12790.0,2,306,591.85,2011-05-31 14:14:00,191,2,591.85
12791.0,6,353,863.51,2010-12-01 11:27:00,373,6,863.51
12792.0,2,394,827.01,2011-03-28 11:36:00,256,2,827.01
12793.0,3,461,885.53,2011-01-09 12:12:00,334,3,885.53
12794.0,2,592,860.41,2011-10-17 14:54:00,52,2,860.41
12795.0,1,68,430.48,2011-11-21 10:27:00,18,1,430.48
12796.0,1,182,381.0,2010-03-21 15:49:00,627,1,381.0
12797.0,2,215,552.08,2010-12-09 10:55:00,365,2,552.08
12798.0,4,8455,8510.93,2011-11-29 15:52:00,9,4,8510.93
12799.0,1,137,219.35,2010-06-28 15:57:00,528,1,219.35
12800.0,3,284,584.25,2010-08-26 14:11:00,469,3,584.25
12801.0,1,505,1071.82,2010-07-27 09:38:00,500,1,1071.82
12802.0,7,1972,2416.42,2011-06-06 09:36:00,186,7,2416.42
12803.0,1,872,1092.81,2010-11-11 14:57:00,392,1,1092.81
12804.0,2,270,325.37,2010-08-31 11:58:00,465,2,325.37
12805.0,4,593,1434.95,2010-11-23 12:27:00,381,4,1434.95
12806.0,4,2087,2878.96,2010-09-30 13:34:00,434,4,2878.96
12807.0,1,145,330.35,2010-11-21 14:21:00,382,1,330.35
12808.0,5,322,776.7,2011-11-03 10:05:00,36,5,776.7
12809.0,3,518,1755.94,2011-06-15 10:51:00,177,3,1755.94
12810.0,2,389,534.99,2010-06-23 10:53:00,534,2,534.99
12811.0,5,435,1033.9,2011-03-24 09:42:00,260,5,1033.9
12812.0,1,164,229.64000000000001,2011-10-26 09:54:00,44,1,229.64000000000001
12813.0,3,1141,1687.8,2010-07-26 09:50:00,501,3,1687.8
12814.0,1,49,125.92,2011-08-30 12:11:00,101,1,125.92
12815.0,2,379,1063.46,2011-07-15 10:21:00,147,2,1063.46
12816.0,2,128,572.2,2011-09-05 12:41:00,95,2,572.2
12817.0,3,219,690.98,2011-03-03 16:28:00,280,3,690.98
12818.0,1,929,1542.08,2011-03-23 12:06:00,261,1,1542.08
12819.0,1,344,540.52,2010-09-07 15:20:00,457,1,540.52
12820.0,11,1964,2689.52,2011-12-06 15:12:00,2,11,2689.52
12821.0,2,162,220.8,2011-05-09 15:51:00,213,2,220.8
12822.0,2,550,948.88,2011-09-30 10:04:00,70,2,948.88
12823.0,18,930,6501.5,2011-09-26 07:35:00,74,18,6501.5
12824.0,1,232,397.12,2011-10-11 12:49:00,59,1,397.12
12825.0,2,139,518.63,2010-07-06 13:56:00,520,2,518.63
12826.0,12,1915,2800.75,2011-12-07 10:25:00,2,12,2800.75
12827.0,3,197,430.15000000000003,2011-12-04 12:17:00,5,3,430.15000000000003
12828.0,6,494,1018.71,2011-12-07 08:45:00,2,6,1018.71
12829.0,3,550,385.3,2011-01-07 11:13:00,336,3,385.3
12830.0,6,9848,6814.64,2011-11-02 11:54:00,37,6,6814.64
12831.0,3,303,451.11,2011-03-22 13:02:00,261,3,451.11
12832.0,2,195,383.03,2011-11-07 13:30:00,31,2,383.03
12833.0,1,156,417.38,2011-07-17 13:46:00,144,1,417.38
12834.0,1,110,312.38,2011-03-02 09:49:00,282,1,312.38
12835.0,41,2349,5996.83,2010-10-08 10:59:00,427,41,5996.83
12836.0,15,2231,6559.7300000000005,2011-10-11 15:10:00,58,15,6559.7300000000005
12837.0,2,194,662.66,2011-06-19 16:07:00,172,2,662.66
12838.0,10,1606,2975.91,2011-11-06 12:20:00,33,10,2975.91
12839.0,26,6578,9669.12,2011-12-07 12:33:00,2,26,9669.12
12840.0,7,2258,4041.97,2011-07-19 09:29:00,143,7,4041.97
12841.0,40,5008,6958.2,2011-12-05 11:13:00,4,40,6958.2
12842.0,4,887,1917.99,2011-09-30 15:33:00,69,4,1917.99
12843.0,30,3028,6583.36,2011-10-05 12:09:00,65,30,6583.36
12844.0,4,223,648.6,2011-11-10 13:31:00,28,4,648.6
12845.0,4,204,354.09,2011-03-17 13:34:00,266,4,354.09
12846.0,1,1,15.58,2010-01-26 16:29:00,681,1,15.58
12847.0,2,1497,1609.0,2011-11-17 13:16:00,21,2,1609.0
12848.0,1,58,208.0,2010-02-02 12:45:00,675,1,208.0
12849.0,6,1855,3042.47,2011-11-08 13:41:00,30,6,3042.47
12850.0,1,200,330.0,2010-09-20 12:26:00,445,1,330.0
12851.0,2,157,280.76,2011-09-04 12:41:00,96,2,280.76
12852.0,1,149,311.55,2011-02-18 08:47:00,294,1,311.55
12853.0,11,1668,3907.5,2011-07-28 11:29:00,134,11,3907.5
12854.0,7,1630,2970.9700000000003,2011-09-22 12:15:00,78,7,2970.9700000000003
12855.0,4,240,612.84,2010-12-02 09:37:00,372,4,612.84
12856.0,6,1076,2170.78,2011-12-02 10:52:00,7,6,2170.78
12857.0,6,1420,3688.0,2011-05-13 10:20:00,210,6,3688.0
12858.0,1,51,147.27,2010-11-21 12:55:00,382,1,147.27
12859.0,1,292,575.1,2010-09-07 12:20:00,458,1,575.1
12860.0,1,26,54.22,2010-01-15 15:22:00,692,1,54.22
12861.0,1,27,68.25,2010-03-30 11:39:00,619,1,68.25
12862.0,2,611,984.62,2010-10-10 11:47:00,425,2,984.62
12863.0,6,895,2792.5499999999997,2011-10-18 14:15:00,51,6,2792.5499999999997
12864.0,2,447,299.57,2011-07-24 13:03:00,137,2,299.57
12865.0,4,1973,3323.47,2011-11-13 14:31:00,25,4,3323.47
12866.0,3,553,1227.35,2011-03-01 14:11:00,282,3,1227.35
12867.0,13,7876,7829.26,2011-11-13 15:30:00,25,13,7829.26
12868.0,8,1170,2043.76,2011-06-07 10:42:00,185,8,2043.76
12869.0,1,144,337.66999999999996,2010-01-27 12:10:00,681,1,337.66999999999996
12870.0,3,906,1676.95,2010-11-29 13:42:00,374,3,1676.95
12871.0,3,484,744.02,2011-09-16 15:07:00,83,3,744.02
12872.0,12,1642,3283.96,2011-01-17 10:52:00,326,12,3283.96
12873.0,3,786,2027.3,2011-03-02 14:58:00,281,3,2027.3
12874.0,2,623,948.42,2010-11-19 15:23:00,384,2,948.42
12875.0,5,5187,1356.99,2011-07-19 15:30:00,142,5,1356.99
12876.0,4,3047,4081.79,2011-10-13 12:26:00,57,4,4081.79
12877.0,20,2237,2942.14,2011-12-06 10:30:00,3,20,2942.14
12878.0,2,547,854.99,2011-04-17 13:07:00,235,2,854.99
12879.0,3,370,573.22,2011-10-26 12:24:00,44,3,573.22
12880.0,2,279,640.13,2010-11-23 10:50:00,381,2,640.13
12881.0,1,21,298.0,2011-03-09 11:44:00,275,1,298.0
12882.0,2,246,1463.04,2011-11-30 16:18:00,8,2,1463.04
12883.0,4,196,703.47,2011-11-15 09:32:00,24,4,703.47
12884.0,1,43,309.05,2011-09-12 13:10:00,87,1,309.05
12885.0,3,655,1175.22,2011-10-07 13:40:00,62,3,1175.22
12886.0,2,770,1378.4,2011-10-03 10:09:00,67,2,1378.4
12887.0,1,100,222.4,2010-11-21 11:18:00,383,1,222.4
12888.0,2,76,354.12,2011-05-09 16:02:00,213,2,354.12
12889.0,4,124,385.46000000000004,2010-11-23 16:08:00,380,4,385.46000000000004
12890.0,2,457,706.02,2011-11-15 17:26:00,23,2,706.02
12891.0,11,2325,840.5,2011-06-07 12:31:00,185,11,840.5
12892.0,1,140,263.38,2010-11-08 09:51:00,396,1,263.38
12893.0,1,90,176.55,2011-11-09 12:34:00,30,1,176.55
12894.0,1,33,157.35,2010-05-13 14:47:00,574,1,157.35
12895.0,2,210,372.8,2011-10-28 13:51:00,41,2,372.8
12897.0,4,249,514.25,2011-05-19 12:13:00,204,4,514.25
12898.0,2,235,296.21000000000004,2010-09-02 08:08:00,463,2,296.21000000000004
12899.0,1,108,366.4,2010-10-22 09:53:00,413,1,366.4
12900.0,1,139,340.33,2010-10-13 15:17:00,421,1,340.33
12901.0,28,23075,17654.54,2011-12-01 10:07:00,8,28,17654.54
12902.0,1,66,138.68,2011-03-20 12:06:00,264,1,138.68
12903.0,1,493,833.53,2010-10-07 12:39:00,428,1,833.53
12904.0,2,294,496.06,2011-11-21 14:34:00,17,2,496.06
12905.0,2,532,1018.42,2010-05-12 10:05:00,576,2,1018.42
12906.0,5,1749,2919.81,2011-11-28 09:55:00,11,5,2919.81
12907.0,2,177,508.91,2010-11-09 12:08:00,395,2,508.91
12908.0,5,3000,1776.0,2011-06-16 15:39:00,175,5,1776.0
12909.0,8,1948,3103.19,2011-10-31 12:43:00,39,8,3103.19
12910.0,13,3632,5796.52,2011-11-16 14:28:00,22,13,5796.52
12911.0,1,807,1651.72,2010-06-06 12:13:00,551,1,1651.72
12912.0,5,670,1662.3,2011-12-07 08:55:00,2,5,1662.3
12913.0,13,3086,6283.24,2011-12-05 12:11:00,4,13,6283.24
12914.0,1,336,223.98,2010-11-04 12:28:00,400,1,223.98
12915.0,4,411,975.1,2011-07-14 11:34:00,148,4,975.1
12916.0,7,1681,4479.73,2011-07-24 10:35:00,138,7,4479.73
12917.0,6,1104,4359.2,2011-08-03 16:42:00,127,6,4359.2
12918.0,1,1,10953.5,2010-03-23 15:22:00,625,1,10953.5
12919.0,6,673,1335.19,2011-12-01 13:47:00,7,6,1335.19
12920.0,4,420,486.64,2011-11-22 15:05:00,16,4,486.64
12921.0,74,21328,35233.24,2011-11-30 16:22:00,8,74,35233.24
12922.0,1,370,405.38,2011-07-01 15:35:00,160,1,405.38
12923.0,3,230,770.42,2011-10-06 16:20:00,63,3,770.42
12924.0,12,1423,2469.4,2011-09-12 13:55:00,87,12,2469.4
12925.0,3,649,729.3299999999999,2011-12-05 11:11:00,4,3,729.3299999999999
12926.0,4,754,1523.97,2010-10-24 15:57:00,410,4,1523.97
12927.0,1,145,197.31,2010-11-10 10:02:00,394,1,197.31
12928.0,12,2899,4304.89,2011-11-04 14:24:00,34,12,4304.89
12929.0,1,37,117.85,2011-02-01 12:08:00,311,1,117.85
12930.0,2,252,415.8,2011-09-22 15:18:00,77,2,415.8
12931.0,57,62906,92347.34,2011-11-18 12:39:00,21,57,92347.34
12932.0,8,1609,1698.56,2010-06-18 14:22:00,538,8,1698.56
12933.0,8,949,1636.6299999999999,2011-11-15 16:38:00,23,8,1636.6299999999999
12934.0,1,31,181.65,2009-12-03 10:51:00,736,1,181.65
12935.0,15,3201,4243.86,2011-12-07 17:25:00,1,15,4243.86
12936.0,4,559,1063.9,2011-11-22 17:32:00,16,4,1063.9
12937.0,9,1983,3097.61,2011-11-24 15:05:00,14,9,3097.61
12938.0,1,140,114.14,2011-11-14 11:21:00,25,1,114.14
12939.0,20,10328,25264.8,2011-10-06 14:33:00,63,20,25264.8
12940.0,2,404,899.69,2011-10-16 12:09:00,54,2,899.69
12941.0,1,381,377.49,2009-12-15 13:12:00,723,1,377.49
12942.0,3,198,675.6,2011-07-31 14:39:00,130,3,675.6
12943.0,2,222,496.5,2010-05-30 13:52:00,557,2,496.5
12944.0,2,289,604.51,2011-11-04 11:04:00,35,2,604.51
12945.0,2,446,900.11,2011-02-24 14:15:00,287,2,900.11
12946.0,1,149,324.45,2010-09-29 10:14:00,436,1,324.45
12947.0,6,1165,1603.99,2011-07-19 10:06:00,143,6,1603.99
12948.0,9,1304,2317.43,2011-11-23 17:10:00,15,9,2317.43
12949.0,22,8233,15526.7,2011-11-09 11:25:00,30,22,15526.7
12950.0,3,1380,1843.0,2011-12-07 13:17:00,1,3,1843.0
12951.0,15,1662,3213.7200000000003,2011-12-01 12:14:00,8,15,3213.7200000000003
12952.0,4,653,1387.79,2011-12-04 10:35:00,5,4,1387.79
12953.0,2,364,828.8100000000001,2011-11-30 09:24:00,9,2,828.8100000000001
12954.0,1,83,162.45,2010-03-11 10:16:00,638,1,162.45
12955.0,11,3664,4757.16,2011-12-08 16:29:00,0,11,4757.16
12956.0,4,340,521.89,2011-02-06 16:08:00,305,4,521.89
12957.0,13,4686,8706.97,2011-11-30 09:53:00,9,13,8706.97
12958.0,2,118,467.34,2010-11-04 16:16:00,399,2,467.34
12959.0,1,109,150.95,2010-08-12 17:20:00,483,1,150.95
12960.0,4,1379,1322.07,2010-10-22 09:31:00,413,4,1322.07
12961.0,1,180,211.99,2010-11-25 16:44:00,378,1,211.99
12962.0,2,129,266.39,2011-12-02 15:55:00,6,2,266.39
12963.0,12,1637,3235.79,2011-12-01 12:55:00,7,12,3235.79
12964.0,1,56,132.24,2010-09-28 17:47:00,436,1,132.24
12965.0,1,282,769.8100000000001,2011-09-11 15:31:00,88,1,769.8100000000001
12966.0,1,75,160.18,2011-11-30 12:38:00,9,1,160.18
12967.0,3,912,2938.52,2010-12-16 19:10:00,357,3,2938.52
12968.0,1,73,135.95,2011-08-19 15:44:00,111,1,135.95
12969.0,1,55,122.45,2010-04-16 10:50:00,602,1,122.45
12970.0,10,954,1453.6,2011-12-02 14:30:00,6,10,1453.6
12971.0,116,14306,15704.6,2011-12-06 12:20:00,3,116,15704.6
12972.0,4,844,1161.2,2010-10-22 08:41:00,413,4,1161.2
12973.0,1,31,385.55,2010-10-22 10:14:00,413,1,385.55
12974.0,2,104,408.95,2011-05-26 09:33:00,197,2,408.95
12975.0,6,911,2100.09,2010-09-29 09:46:00,436,6,2100.09
12976.0,8,2684,3156.38,2011-05-12 09:55:00,211,8,3156.38
12977.0,4,128,513.88,2011-07-06 16:40:00,155,4,513.88
12978.0,5,1394,2502.82,2010-11-19 14:29:00,384,5,2502.82
12979.0,1,520,517.7,2009-12-10 15:45:00,728,1,517.7
12980.0,21,1910,16245.78,2011-07-05 09:34:00,157,21,16245.78
12981.0,2,242,372.21999999999997,2011-11-10 12:00:00,29,2,372.21999999999997
12982.0,8,1729,2744.81,2011-04-11 11:51:00,242,8,2744.81
12983.0,1,638,490.08000000000004,2010-04-20 12:58:00,597,1,490.08000000000004
12984.0,1,26,97.5,2011-11-21 12:37:00,18,1,97.5
12985.0,2,1533,1239.38,2011-12-09 10:46:00,0,2,1239.38
12986.0,10,1164,2729.84,2010-10-07 11:57:00,428,10,2729.84
12987.0,5,585,1312.21,2011-09-27 12:03:00,73,5,1312.21
12988.0,1,126,505.82,2011-02-20 14:31:00,291,1,505.82
12989.0,33,6935,13551.75,2011-12-06 15:28:00,2,33,13551.75
12990.0,7,480,955.5,2011-11-08 13:01:00,30,7,955.5
12991.0,3,483,764.82,2011-11-16 15:34:00,22,3,764.82
12992.0,1,21,93.35000000000001,2009-12-14 16:46:00,724,1,93.35000000000001
12993.0,8,751,1259.6299999999999,2011-11-16 15:49:00,22,8,1259.6299999999999
12994.0,3,459,974.4200000000001,2011-12-05 15:43:00,3,3,974.4200000000001
12995.0,1,108,211.32,2011-09-15 15:44:00,84,1,211.32
12996.0,1,122,355.5,2010-11-29 09:27:00,375,1,355.5
12997.0,8,1186,2110.91,2011-11-17 15:47:00,21,8,2110.91
12998.0,3,1124,920.08,2010-08-04 08:05:00,492,3,920.08
12999.0,3,342,455.88,2011-05-27 13:24:00,195,3,455.88
13000.0,4,548,1032.5,2011-08-25 10:43:00,106,4,1032.5
13001.0,33,13448,24042.65,2011-12-05 14:51:00,3,33,24042.65
13002.0,3,201,414.13,2011-01-25 15:18:00,317,3,414.13
13003.0,3,103,149.05,2011-08-26 10:50:00,105,3,149.05
13004.0,36,8768,11650.85,2011-11-28 11:27:00,11,36,11650.85
13005.0,4,462,999.68,2011-06-19 10:53:00,173,4,999.68
13006.0,1,55,81.57,2011-10-14 13:49:00,55,1,81.57
13007.0,1,59,175.25,2010-05-09 10:38:00,579,1,175.25
13008.0,3,379,612.13,2011-01-20 14:24:00,322,3,612.13
13009.0,1,120,234.0,2010-02-05 12:22:00,672,1,234.0
13010.0,2,323,330.12,2010-11-30 15:09:00,373,2,330.12
13011.0,1,13,50.550000000000004,2010-12-02 17:22:00,371,1,50.550000000000004
13012.0,11,1559,2957.83,2011-11-30 13:05:00,8,11,2957.83
13013.0,29,5661,11097.43,2011-12-08 15:01:00,0,29,11097.43
13014.0,11,1979,5381.08,2011-11-29 12:27:00,10,11,5381.08
13015.0,11,3527,6579.78,2011-10-17 13:19:00,52,11,6579.78
13016.0,3,527,789.89,2011-09-27 14:08:00,72,3,789.89
13017.0,1,48,204.0,2011-12-02 15:53:00,6,1,204.0
13018.0,35,6746,9763.16,2011-11-23 13:28:00,15,35,9763.16
13019.0,6,397,1229.95,2010-11-25 14:56:00,378,6,1229.95
13020.0,2,278,618.96,2010-05-26 11:12:00,562,2,618.96
13021.0,17,2546,4887.24,2011-12-05 16:37:00,3,17,4887.24
13022.0,1,35,65.3,2010-10-06 10:50:00,429,1,65.3
13023.0,3,585,1449.03,2011-10-06 16:27:00,63,3,1449.03
13024.0,2,181,555.87,2010-08-26 09:42:00,470,2,555.87
13025.0,1,241,323.39,2009-12-08 10:02:00,731,1,323.39
13026.0,9,2466,1733.08,2011-12-08 16:58:00,0,9,1733.08
13027.0,19,42840,17239.2,2011-08-18 09:39:00,113,19,17239.2
13028.0,2,798,661.3199999999999,2011-11-17 11:10:00,22,2,661.3199999999999
13029.0,5,194,1927.3,2011-11-09 09:13:00,30,5,1927.3
13030.0,2,348,752.4399999999999,2011-11-28 14:30:00,10,2,752.4399999999999
13031.0,5,2309,3292.84,2010-10-28 15:34:00,406,5,3292.84
13032.0,9,1274,2815.96,2011-10-18 15:54:00,51,9,2815.96
13033.0,2,98,220.55,2010-12-17 14:23:00,356,2,220.55
13034.0,3,406,756.82,2011-10-16 12:21:00,54,3,756.82
13035.0,3,926,1364.2,2011-09-27 08:57:00,73,3,1364.2
13036.0,1,38,307.1,2010-01-24 11:35:00,684,1,307.1
13037.0,12,2130,3914.9500000000003,2011-07-24 15:46:00,137,12,3914.9500000000003
13038.0,3,360,908.46,2011-09-20 14:37:00,79,3,908.46
13039.0,4,290,1010.73,2010-05-04 16:45:00,583,4,1010.73
13040.0,2,355,676.99,2011-12-01 10:38:00,8,2,676.99
13041.0,4,335,799.13,2010-09-15 11:44:00,450,4,799.13
13042.0,3,812,1488.59,2010-04-20 13:43:00,597,3,1488.59
13043.0,1,254,516.42,2011-03-11 14:52:00,272,1,516.42
13044.0,11,2548,4848.05,2011-02-21 15:20:00,290,11,4848.05
13045.0,3,405,808.92,2011-09-01 15:04:00,98,3,808.92
13046.0,3,505,949.25,2011-11-09 08:36:00,30,3,949.25
13047.0,24,3328,8428.53,2011-11-08 12:06:00,31,24,8428.53
13048.0,9,2661,4049.13,2011-11-25 13:23:00,13,9,4049.13
13049.0,4,620,1408.24,2011-10-06 15:31:00,63,4,1408.24
13050.0,35,7015,11986.52,2011-11-25 09:18:00,14,35,11986.52
13051.0,2,72,155.8,2010-05-10 09:14:00,578,2,155.8
13052.0,7,1424,3119.33,2011-05-11 14:12:00,211,7,3119.33
13053.0,1,47,127.65,2010-03-28 11:28:00,621,1,127.65
13055.0,4,1821,2321.11,2011-09-22 14:26:00,77,4,2321.11
13056.0,1,158,209.48,2010-06-06 14:10:00,550,1,209.48
13057.0,3,456,709.59,2010-06-27 15:44:00,529,3,709.59
13058.0,3,52,271.40000000000003,2011-11-15 12:43:00,24,3,271.40000000000003
13059.0,10,860,2291.77,2011-04-04 10:40:00,249,10,2291.77
13060.0,1,123,307.53,2011-03-31 11:37:00,253,1,307.53
13061.0,1,107,248.61,2011-09-28 16:04:00,71,1,248.61
13062.0,1,343,346.98,2011-06-01 15:12:00,190,1,346.98
13063.0,1,116,188.4,2010-08-16 12:27:00,480,1,188.4
13064.0,6,668,1666.8400000000001,2011-11-27 12:31:00,12,6,1666.8400000000001
13065.0,5,381,1055.05,2010-12-01 16:52:00,372,5,1055.05
13066.0,2,322,470.8,2011-11-15 12:57:00,23,2,470.8
13067.0,3,131,508.51,2011-09-18 13:38:00,81,3,508.51
13068.0,2,200,344.0,2011-11-29 15:00:00,9,2,344.0
13069.0,38,15171,9284.45,2011-12-09 08:39:00,0,38,9284.45
13070.0,4,372,751.7,2011-05-31 13:45:00,191,4,751.7
13071.0,1,30,129.22,2010-04-06 13:37:00,611,1,129.22
13072.0,1,69,177.15,2011-03-18 08:12:00,266,1,177.15
13073.0,2,261,418.08,2010-10-24 14:06:00,410,2,418.08
13074.0,4,826,1378.74,2010-07-16 16:53:00,510,4,1378.74
13075.0,1,485,919.61,2011-08-02 10:19:00,129,1,919.61
13076.0,1,44,135.4,2010-09-08 10:27:00,457,1,135.4
13077.0,11,2468,2740.65,2011-12-08 19:24:00,0,11,2740.65
13078.0,57,12032,29018.06,2011-12-06 15:36:00,2,57,29018.06
13079.0,6,158,419.18,2011-12-05 16:53:00,3,6,419.18
13080.0,4,193,280.73,2011-06-13 14:59:00,178,4,280.73
13081.0,28,40077,56838.37,2011-11-28 10:54:00,11,28,56838.37
13082.0,21,8466,7335.75,2011-08-05 16:16:00,125,21,7335.75
13083.0,3,307,395.43,2011-12-05 15:01:00,3,3,395.43
13084.0,1,144,122.39999999999999,2010-08-05 08:49:00,491,1,122.39999999999999
13085.0,8,944,2433.28,2011-07-05 12:11:00,157,8,2433.28
13086.0,1,155,439.33000000000004,2010-11-22 10:28:00,382,1,439.33000000000004
13087.0,1,86,313.64,2009-12-13 15:16:00,725,1,313.64
13088.0,1,76,236.11,2010-10-18 15:35:00,416,1,236.11
13089.0,203,58932,113416.91,2011-12-07 09:02:00,2,203,113416.91
13090.0,24,3247,13091.74,2011-12-01 12:39:00,8,24,13091.74
13091.0,3,1339,2321.82,2011-11-11 15:54:00,27,3,2321.82
13092.0,12,664,2140.28,2011-09-30 11:18:00,70,12,2140.28
13093.0,55,25971,54144.25,2011-03-09 12:14:00,275,55,54144.25
13094.0,13,1896,2209.44,2011-11-18 14:07:00,20,13,2209.44
13095.0,1,144,74.39999999999999,2011-09-30 12:03:00,70,1,74.39999999999999
13096.0,1,6,419.70000000000005,2010-11-10 14:08:00,393,1,419.70000000000005
13097.0,28,5345,13324.1,2011-11-07 10:43:00,32,28,13324.1
13098.0,28,15968,28882.44,2011-12-08 14:14:00,0,28,28882.44
13099.0,1,288,207.35999999999999,2011-09-01 17:40:00,98,1,207.35999999999999
13101.0,4,478,695.4,2011-04-19 14:37:00,233,4,695.4
13102.0,37,6366,11380.1,2011-12-08 12:52:00,0,37,11380.1
13103.0,3,426,709.64,2011-10-31 09:38:00,39,3,709.64
13104.0,9,834,1709.1,2011-12-06 13:10:00,2,9,1709.1
13105.0,1,100,72.0,2010-09-29 13:41:00,435,1,72.0
13106.0,2,231,603.46,2011-07-29 15:12:00,132,2,603.46
13107.0,9,4316,5253.07,2011-10-26 14:52:00,43,9,5253.07
13108.0,2,745,748.46,2010-12-02 10:35:00,372,2,748.46
13109.0,3,757,1134.03,2011-10-11 10:16:00,59,3,1134.03
13110.0,12,763,2957.4700000000003,2011-11-08 14:30:00,30,12,2957.4700000000003
13111.0,1,180,321.88000000000005,2009-12-21 09:00:00,718,1,321.88000000000005
13112.0,1,11,20.6,2010-06-16 17:03:00,540,1,20.6
13113.0,37,4435,18230.07,2011-12-09 12:49:00,0,37,18230.07
13114.0,1,74,234.38,2009-12-09 09:56:00,730,1,234.38
13115.0,10,3934,5494.7,2011-11-28 12:38:00,11,10,5494.7
13116.0,1,291,501.14,2011-07-24 14:33:00,137,1,501.14
13117.0,18,1852,2255.66,2011-11-18 12:02:00,21,18,2255.66
13118.0,9,834,2415.41,2011-11-20 12:46:00,19,9,2415.41
13119.0,1,110,134.9,2010-02-09 08:38:00,668,1,134.9
13120.0,1,12,30.599999999999998,2011-04-15 10:19:00,238,1,30.599999999999998
13121.0,1,252,283.73,2011-03-15 16:47:00,268,1,283.73
